user1_id,choice_type,game_nr,m_points,coopcoop,coopdeflect,deflectcoop,deflectdeflect,user2_id,choice_type2,game2_nr,m_points2,coopcoop2,coopdeflect2,deflectcoop2,deflectdeflect2,ID
2039,Coop,0,108,8,20,-12,-5,2047,Coop,0,108,8,20,-12,-5,111951
2047,Coop,0,116,8,20,-12,-5,2039,Coop,0,116,8,20,-12,-5,111952
2039,Coop,0,124,8,20,-12,-5,2047,Coop,0,124,8,20,-12,-5,111953
2047,Coop,0,132,8,20,-12,-5,2039,Coop,0,132,8,20,-12,-5,111954
2039,Coop,0,140,8,20,-12,-5,2047,Coop,0,140,8,20,-12,-5,111955
2047,Coop,0,148,8,20,-12,-5,2039,Coop,0,148,8,20,-12,-5,111956
2039,Coop,0,156,8,20,-12,-5,2047,Coop,0,156,8,20,-12,-5,111957
2047,Coop,0,164,8,20,-12,-5,2039,Coop,0,164,8,20,-12,-5,111958
2039,Coop,0,172,8,20,-12,-5,2047,Coop,0,172,8,20,-12,-5,111959
2047,Coop,0,180,8,20,-12,-5,2039,Coop,0,180,8,20,-12,-5,111960
2039,Coop,0,188,8,20,-12,-5,2047,Coop,0,188,8,20,-12,-5,111961
2047,Coop,0,196,8,20,-12,-5,2039,Coop,0,196,8,20,-12,-5,111962
2039,Coop,0,204,8,20,-12,-5,2047,Coop,0,204,8,20,-12,-5,111963
2047,Coop,0,212,8,20,-12,-5,2039,Coop,0,212,8,20,-12,-5,111964
2039,Coop,0,220,8,20,-12,-5,2047,Coop,0,220,8,20,-12,-5,111965
2047,Coop,0,228,8,20,-12,-5,2039,Coop,0,228,8,20,-12,-5,111966
2039,Coop,0,236,8,20,-12,-5,2047,Coop,0,236,8,20,-12,-5,111967
2047,Coop,0,244,8,20,-12,-5,2039,Coop,0,244,8,20,-12,-5,111968
2039,Coop,0,252,8,20,-12,-5,2047,Coop,0,252,8,20,-12,-5,111969
2047,Coop,0,260,8,20,-12,-5,2039,Coop,0,260,8,20,-12,-5,111970
2039,Coop,0,268,8,20,-12,-5,2047,Coop,0,268,8,20,-12,-5,111971
2047,Coop,0,276,8,20,-12,-5,2039,Coop,0,276,8,20,-12,-5,111972
2039,Coop,0,284,8,20,-12,-5,2047,Coop,0,284,8,20,-12,-5,111973
2047,Coop,0,292,8,20,-12,-5,2039,Coop,0,292,8,20,-12,-5,111974
2039,Coop,0,300,8,20,-12,-5,2047,Coop,0,300,8,20,-12,-5,111975
2047,Coop,0,308,8,20,-12,-5,2039,Coop,0,308,8,20,-12,-5,111976
2039,Coop,0,316,8,20,-12,-5,2047,Coop,0,316,8,20,-12,-5,111977
2047,Coop,0,324,8,20,-12,-5,2039,Coop,0,324,8,20,-12,-5,111978
2039,Coop,0,332,8,20,-12,-5,2047,Coop,0,332,8,20,-12,-5,111979
2047,Coop,0,340,8,20,-12,-5,2039,Coop,0,340,8,20,-12,-5,111980
